millis,stamp,datetime,light,temp,vcc
271000, 1455712035, "2016/2/17 12:27:15", 559, 69.62, 2.02
271998, 1455712036, "2016/2/17 12:27:16", 559, 69.62, 2.02
273000, 1455712037, "2016/2/17 12:27:17", 559, 69.62, 2.02
273999, 1455712038, "2016/2/17 12:27:18", 558, 70.20, 2.02
274998, 1455712039, "2016/2/17 12:27:19", 558, 69.62, 2.02
275998, 1455712040, "2016/2/17 12:27:20", 558, 69.62, 2.02
276999, 1455712041, "2016/2/17 12:27:21", 558, 69.62, 2.02
277999, 1455712042, "2016/2/17 12:27:22", 558, 69.62, 2.02
279000, 1455712043, "2016/2/17 12:27:23", 558, 70.20, 2.02
279999, 1455712044, "2016/2/17 12:27:24", 558, 69.62, 2.02
280998, 1455712045, "2016/2/17 12:27:25", 558, 69.62, 2.02
281999, 1455712046, "2016/2/17 12:27:26", 558, 69.62, 2.02
282999, 1455712047, "2016/2/17 12:27:27", 558, 69.62, 2.02
283999, 1455712048, "2016/2/17 12:27:28", 558, 69.62, 2.02
284999, 1455712049, "2016/2/17 12:27:29", 558, 69.62, 2.02
285999, 1455712050, "2016/2/17 12:27:30", 558, 69.62, 2.02
286999, 1455712051, "2016/2/17 12:27:31", 558, 69.62, 2.02
288000, 1455712052, "2016/2/17 12:27:32", 558, 70.20, 2.02
288999, 1455712053, "2016/2/17 12:27:33", 558, 69.62, 2.02
289999, 1455712054, "2016/2/17 12:27:34", 557, 69.62, 2.02
290999, 1455712055, "2016/2/17 12:27:35", 557, 69.62, 2.02
291999, 1455712056, "2016/2/17 12:27:36", 557, 70.20, 2.02
293000, 1455712057, "2016/2/17 12:27:37", 557, 69.62, 2.02
293999, 1455712058, "2016/2/17 12:27:38", 557, 69.62, 2.02
295000, 1455712059, "2016/2/17 12:27:39", 557, 69.62, 2.02
295999, 1455712060, "2016/2/17 12:27:40", 557, 69.62, 2.02
296999, 1455712061, "2016/2/17 12:27:41", 557, 70.20, 2.02
297999, 1455712062, "2016/2/17 12:27:42", 557, 70.20, 2.02
298999, 1455712063, "2016/2/17 12:27:43", 557, 69.62, 2.02
299999, 1455712064, "2016/2/17 12:27:44", 557, 69.62, 2.02
300999, 1455712065, "2016/2/17 12:27:45", 557, 69.62, 2.02
301999, 1455712066, "2016/2/17 12:27:46", 556, 70.20, 2.02
302998, 1455712067, "2016/2/17 12:27:47", 557, 69.62, 2.02
304000, 1455712068, "2016/2/17 12:27:48", 556, 70.20, 2.02
304999, 1455712069, "2016/2/17 12:27:49", 556, 69.62, 2.03
305999, 1455712070, "2016/2/17 12:27:50", 557, 70.20, 2.02
306999, 1455712071, "2016/2/17 12:27:51", 557, 69.62, 2.02
307999, 1455712072, "2016/2/17 12:27:52", 556, 70.20, 2.03
309000, 1455712073, "2016/2/17 12:27:53", 556, 70.20, 2.03
309999, 1455712074, "2016/2/17 12:27:54", 556, 69.62, 2.03
311000, 1455712075, "2016/2/17 12:27:55", 556, 69.62, 2.03
311999, 1455712076, "2016/2/17 12:27:56", 556, 69.62, 2.03
312999, 1455712077, "2016/2/17 12:27:57", 556, 69.62, 2.03
313999, 1455712078, "2016/2/17 12:27:58", 556, 69.62, 2.03
314999, 1455712079, "2016/2/17 12:27:59", 556, 69.62, 2.03
315999, 1455712080, "2016/2/17 12:28:0", 556, 70.20, 2.03
316999, 1455712081, "2016/2/17 12:28:1", 556, 70.20, 2.03
318000, 1455712082, "2016/2/17 12:28:2", 557, 70.20, 2.02
318999, 1455712083, "2016/2/17 12:28:3", 558, 70.20, 2.02
320000, 1455712084, "2016/2/17 12:28:4", 558, 69.62, 2.02
320999, 1455712085, "2016/2/17 12:28:5", 557, 69.62, 2.02
321998, 1455712086, "2016/2/17 12:28:6", 557, 69.62, 2.02
322999, 1455712087, "2016/2/17 12:28:7", 557, 69.62, 2.02
323999, 1455712088, "2016/2/17 12:28:8", 557, 70.20, 2.02
325000, 1455712089, "2016/2/17 12:28:9", 557, 69.62, 2.02
325999, 1455712090, "2016/2/17 12:28:10", 557, 69.62, 2.02
327000, 1455712091, "2016/2/17 12:28:11", 557, 69.62, 2.02
327999, 1455712092, "2016/2/17 12:28:12", 557, 69.62, 2.02
328999, 1455712093, "2016/2/17 12:28:13", 557, 69.62, 2.03
329999, 1455712094, "2016/2/17 12:28:14", 557, 70.20, 2.03
330999, 1455712095, "2016/2/17 12:28:15", 557, 70.20, 2.02
332000, 1455712096, "2016/2/17 12:28:16", 556, 69.62, 2.03
333000, 1455712097, "2016/2/17 12:28:17", 556, 69.62, 2.02
334000, 1455712098, "2016/2/17 12:28:18", 557, 69.62, 2.02
334999, 1455712099, "2016/2/17 12:28:19", 556, 69.62, 2.03
336000, 1455712100, "2016/2/17 12:28:20", 555, 69.62, 2.03
336999, 1455712101, "2016/2/17 12:28:21", 555, 69.62, 2.03
337999, 1455712102, "2016/2/17 12:28:22", 555, 69.62, 2.03
338999, 1455712103, "2016/2/17 12:28:23", 555, 69.62, 2.03
339999, 1455712104, "2016/2/17 12:28:24", 555, 69.62, 2.03
341000, 1455712105, "2016/2/17 12:28:25", 555, 69.62, 2.03
341999, 1455712106, "2016/2/17 12:28:26", 555, 69.62, 2.03
342999, 1455712107, "2016/2/17 12:28:27", 555, 69.62, 2.03
343999, 1455712108, "2016/2/17 12:28:28", 555, 69.62, 2.03
344999, 1455712109, "2016/2/17 12:28:29", 554, 69.62, 2.03
346000, 1455712110, "2016/2/17 12:28:30", 555, 69.62, 2.03
346999, 1455712111, "2016/2/17 12:28:31", 555, 70.20, 2.03
347999, 1455712112, "2016/2/17 12:28:32", 554, 69.62, 2.03
348999, 1455712113, "2016/2/17 12:28:33", 554, 69.62, 2.03
350000, 1455712114, "2016/2/17 12:28:34", 554, 69.62, 2.03
350999, 1455712115, "2016/2/17 12:28:35", 555, 69.62, 2.03
352000, 1455712116, "2016/2/17 12:28:36", 554, 69.62, 2.03
352998, 1455712117, "2016/2/17 12:28:37", 554, 69.62, 2.03
353999, 1455712118, "2016/2/17 12:28:38", 554, 70.20, 2.03
355000, 1455712119, "2016/2/17 12:28:39", 554, 69.62, 2.03
355999, 1455712120, "2016/2/17 12:28:40", 554, 69.62, 2.03
357000, 1455712121, "2016/2/17 12:28:41", 554, 69.62, 2.03
357999, 1455712122, "2016/2/17 12:28:42", 554, 69.62, 2.03
359000, 1455712123, "2016/2/17 12:28:43", 554, 69.62, 2.03
359999, 1455712124, "2016/2/17 12:28:44", 554, 69.62, 2.03
360999, 1455712125, "2016/2/17 12:28:45", 554, 69.62, 2.03
361999, 1455712126, "2016/2/17 12:28:46", 554, 69.62, 2.03
362999, 1455712127, "2016/2/17 12:28:47", 554, 69.62, 2.03
364000, 1455712128, "2016/2/17 12:28:48", 554, 69.62, 2.03
364999, 1455712129, "2016/2/17 12:28:49", 554, 69.62, 2.03
365999, 1455712130, "2016/2/17 12:28:50", 554, 69.62, 2.03
366999, 1455712131, "2016/2/17 12:28:51", 554, 69.62, 2.03
368000, 1455712132, "2016/2/17 12:28:52", 554, 69.62, 2.03
368999, 1455712133, "2016/2/17 12:28:53", 554, 69.62, 2.04
369999, 1455712134, "2016/2/17 12:28:54", 553, 69.62, 2.04
370999, 1455712135, "2016/2/17 12:28:55", 553, 69.62, 2.04
371998, 1455712136, "2016/2/17 12:28:56", 553, 69.62, 2.04
373000, 1455712137, "2016/2/17 12:28:57", 553, 69.62, 2.04
373999, 1455712138, "2016/2/17 12:28:58", 553, 69.62, 2.04
375000, 1455712139, "2016/2/17 12:28:59", 553, 69.62, 2.04
375999, 1455712140, "2016/2/17 12:29:0", 553, 70.20, 2.04
376999, 1455712141, "2016/2/17 12:29:1", 553, 69.62, 2.04
377999, 1455712142, "2016/2/17 12:29:2", 553, 69.62, 2.04
378999, 1455712143, "2016/2/17 12:29:3", 553, 69.62, 2.04
380000, 1455712144, "2016/2/17 12:29:4", 553, 70.20, 2.04
380998, 1455712145, "2016/2/17 12:29:5", 553, 69.62, 2.04
381999, 1455712146, "2016/2/17 12:29:6", 553, 69.62, 2.04
382999, 1455712147, "2016/2/17 12:29:7", 553, 70.20, 2.04
384000, 1455712148, "2016/2/17 12:29:8", 553, 70.20, 2.04
384999, 1455712149, "2016/2/17 12:29:9", 553, 69.62, 2.04
385999, 1455712150, "2016/2/17 12:29:10", 553, 69.62, 2.04
386999, 1455712151, "2016/2/17 12:29:11", 553, 69.62, 2.04
